,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Station_Type,datetime,day_of_week,is_weekend,season,AQI_Level
39896,2013,9,18,8,124.0,83.0,1.0,66.0,3100.0,4.0,20.5,1017.0,20.3,0.0,NNE,0.8,Dongsi,Urban,2013-09-18 08:00:00,2,0,Autumn,Moderately Polluted
39897,2013,9,18,9,124.0,15.0,1.0,66.0,3100.0,4.0,21.2,1016.9,20.5,0.0,E,1.6,Dongsi,Urban,2013-09-18 09:00:00,2,0,Autumn,Moderately Polluted
39898,2013,9,18,10,133.0,96.0,12.0,65.0,4200.0,7.0,21.7,1016.6,20.5,0.0,ESE,2.1,Dongsi,Urban,2013-09-18 10:00:00,2,0,Autumn,Moderately Polluted
39899,2013,9,18,11,122.0,123.0,20.0,71.0,4600.0,13.0,22.2,1016.3,20.8,0.0,E,1.6,Dongsi,Urban,2013-09-18 11:00:00,2,0,Autumn,Moderately Polluted
39900,2013,9,18,12,133.0,143.0,16.0,69.0,4100.0,18.0,22.9,1015.6,20.6,0.0,ESE,1.6,Dongsi,Urban,2013-09-18 12:00:00,2,0,Autumn,Moderately Polluted
39901,2013,9,18,13,126.0,129.0,9.0,52.0,2900.0,36.0,23.7,1015.0,20.8,0.0,ENE,1.9,Dongsi,Urban,2013-09-18 13:00:00,2,0,Autumn,Moderately Polluted
39902,2013,9,18,14,115.0,130.0,7.0,37.0,1800.0,60.0,24.5,1014.1,20.6,0.0,E,2.0,Dongsi,Urban,2013-09-18 14:00:00,2,0,Autumn,Lightly Polluted
39903,2013,9,18,15,87.0,90.0,6.0,35.0,1600.0,77.0,24.7,1013.5,20.6,0.0,E,2.0,Dongsi,Urban,2013-09-18 15:00:00,2,0,Autumn,Lightly Polluted
39904,2013,9,18,16,83.0,103.0,3.0,42.0,1700.0,80.0,24.5,1013.0,20.8,0.0,E,1.3,Dongsi,Urban,2013-09-18 16:00:00,2,0,Autumn,Lightly Polluted
39905,2013,9,18,17,81.0,87.0,2.0,42.0,1500.0,92.0,23.7,1012.8,20.8,0.0,E,1.5,Dongsi,Urban,2013-09-18 17:00:00,2,0,Autumn,Lightly Polluted
39906,2013,9,18,18,74.0,92.0,1.0,52.0,1800.0,87.0,22.1,1012.8,20.4,0.0,ENE,0.9,Dongsi,Urban,2013-09-18 18:00:00,2,0,Autumn,Moderate
39907,2013,9,18,19,74.0,92.0,1.0,52.0,1800.0,87.0,20.6,1013.2,19.8,0.0,ENE,0.9,Dongsi,Urban,2013-09-18 19:00:00,2,0,Autumn,Moderate
39908,2013,9,18,20,117.0,124.0,1.0,89.0,2300.0,47.0,20.9,1013.2,19.6,0.0,E,1.8,Dongsi,Urban,2013-09-18 20:00:00,2,0,Autumn,Moderately Polluted
39909,2013,9,18,21,109.0,125.0,1.0,71.0,1800.0,58.0,20.1,1013.1,19.3,0.0,E,1.0,Dongsi,Urban,2013-09-18 21:00:00,2,0,Autumn,Lightly Polluted
39910,2013,9,18,22,76.0,79.0,1.0,36.0,1200.0,74.0,20.7,1012.9,19.5,0.0,E,1.3,Dongsi,Urban,2013-09-18 22:00:00,2,0,Autumn,Lightly Polluted
39911,2013,9,18,23,73.0,86.0,1.0,33.0,1300.0,62.0,20.5,1012.0,19.3,0.0,ENE,1.6,Dongsi,Urban,2013-09-18 23:00:00,2,0,Autumn,Moderate
39912,2013,9,19,0,78.0,83.0,1.0,28.0,1400.0,53.0,20.2,1011.9,19.2,0.0,E,1.4,Dongsi,Urban,2013-09-19 00:00:00,3,0,Autumn,Lightly Polluted
39913,2013,9,19,1,84.0,94.0,1.0,38.0,1600.0,36.0,20.0,1011.2,19.2,0.0,E,1.7,Dongsi,Urban,2013-09-19 01:00:00,3,0,Autumn,Lightly Polluted
39914,2013,9,19,2,116.0,167.0,1.0,37.0,2200.0,28.0,19.7,1010.5,19.0,0.0,NE,0.9,Dongsi,Urban,2013-09-19 02:00:00,3,0,Autumn,Moderately Polluted
39915,2013,9,19,3,116.0,108.0,1.0,37.0,2200.0,28.0,19.6,1010.1,19.1,0.0,NE,0.9,Dongsi,Urban,2013-09-19 03:00:00,3,0,Autumn,Moderately Polluted
39916,2013,9,19,4,97.0,105.0,1.0,42.0,2200.0,18.207,19.6,1010.1,19.1,0.0,NNW,0.8,Dongsi,Urban,2013-09-19 04:00:00,3,0,Autumn,Lightly Polluted
39917,2013,9,19,5,116.0,123.0,1.0,37.0,2200.0,28.0,19.5,1010.0,19.0,0.0,W,0.4,Dongsi,Urban,2013-09-19 05:00:00,3,0,Autumn,Moderately Polluted
39918,2013,9,19,6,116.0,120.0,1.0,37.0,2200.0,28.0,20.0,1010.1,19.5,0.0,NNE,0.5,Dongsi,Urban,2013-09-19 06:00:00,3,0,Autumn,Moderately Polluted
39919,2013,9,19,7,116.0,117.0,1.0,37.0,2200.0,28.0,20.6,1009.9,19.4,0.0,NNE,1.0,Dongsi,Urban,2013-09-19 07:00:00,3,0,Autumn,Moderately Polluted
39920,2013,9,19,8,103.0,114.0,8.0,50.0,2300.0,11.5668,21.2,1010.1,19.3,0.0,NNE,0.9,Dongsi,Urban,2013-09-19 08:00:00,3,0,Autumn,Lightly Polluted
39921,2013,9,19,9,103.0,114.0,8.0,50.0,2400.0,13.2804,21.5,1010.0,19.6,0.1,ENE,0.9,Dongsi,Urban,2013-09-19 09:00:00,3,0,Autumn,Lightly Polluted
39922,2013,9,19,10,110.0,112.0,7.0,54.0,2500.0,21.0,21.4,1009.9,20.0,0.1,SW,0.7,Dongsi,Urban,2013-09-19 10:00:00,3,0,Autumn,Lightly Polluted
39923,2013,9,19,11,133.0,112.0,8.0,55.0,2500.0,27.0,23.0,1009.0,20.0,0.0,SW,0.5,Dongsi,Urban,2013-09-19 11:00:00,3,0,Autumn,Moderately Polluted
39924,2013,9,19,12,110.0,112.0,12.0,66.0,2700.0,31.0,24.8,1008.3,20.3,0.0,S,1.8,Dongsi,Urban,2013-09-19 12:00:00,3,0,Autumn,Lightly Polluted
39925,2013,9,19,13,145.0,112.0,16.0,63.0,2200.0,67.0,26.3,1007.6,20.2,0.0,SSW,2.1,Dongsi,Urban,2013-09-19 13:00:00,3,0,Autumn,Moderately Polluted
39926,2013,9,19,14,138.0,86.0,12.0,51.0,1800.0,107.0,26.8,1007.1,20.2,0.0,SSW,2.4,Dongsi,Urban,2013-09-19 14:00:00,3,0,Autumn,Moderately Polluted
39927,2013,9,19,15,131.0,99.0,7.0,32.0,1600.0,149.0,25.8,1006.8,20.8,0.0,S,2.0,Dongsi,Urban,2013-09-19 15:00:00,3,0,Autumn,Moderately Polluted
39928,2013,9,19,16,110.0,111.0,4.0,34.0,1700.0,140.0,25.1,1007.0,21.0,0.0,SW,1.7,Dongsi,Urban,2013-09-19 16:00:00,3,0,Autumn,Lightly Polluted
39929,2013,9,19,17,110.0,111.0,4.0,34.0,1700.0,140.0,24.0,1007.2,20.9,0.0,WSW,1.8,Dongsi,Urban,2013-09-19 17:00:00,3,0,Autumn,Lightly Polluted
39930,2013,9,19,18,110.0,111.0,4.0,34.0,1700.0,140.0,23.2,1008.0,20.7,0.0,WSW,1.4,Dongsi,Urban,2013-09-19 18:00:00,3,0,Autumn,Lightly Polluted
39931,2013,9,19,19,129.0,101.0,1.0,28.0,1500.0,98.0,22.3,1008.8,20.4,0.0,WSW,1.5,Dongsi,Urban,2013-09-19 19:00:00,3,0,Autumn,Moderately Polluted
39932,2013,9,19,20,129.0,109.0,1.0,28.0,1500.0,98.0,21.3,1009.3,19.9,0.0,WSW,0.7,Dongsi,Urban,2013-09-19 20:00:00,3,0,Autumn,Moderately Polluted
39933,2013,9,19,21,146.0,110.0,1.0,44.0,1700.0,61.0,20.3,1009.7,19.6,0.0,SE,0.4,Dongsi,Urban,2013-09-19 21:00:00,3,0,Autumn,Moderately Polluted
39934,2013,9,19,22,147.0,110.0,1.0,45.0,1700.0,48.0,19.5,1010.0,19.2,0.0,ESE,0.0,Dongsi,Urban,2013-09-19 22:00:00,3,0,Autumn,Moderately Polluted
39935,2013,9,19,23,149.0,110.0,1.0,67.0,1899.0,26.0,19.1,1010.2,18.8,0.0,NNE,1.1,Dongsi,Urban,2013-09-19 23:00:00,3,0,Autumn,Moderately Polluted
39936,2013,9,20,0,123.0,129.0,1.0,82.0,2299.0,11.0,19.4,1010.7,19.2,0.0,N,0.9,Dongsi,Urban,2013-09-20 00:00:00,4,0,Autumn,Moderately Polluted
39937,2013,9,20,1,133.0,137.0,1.0,80.0,2299.0,8.0,19.5,1010.8,19.3,0.0,NW,0.9,Dongsi,Urban,2013-09-20 01:00:00,4,0,Autumn,Moderately Polluted
39938,2013,9,20,2,136.0,149.0,1.0,67.0,2000.0,6.0,19.1,1010.8,18.9,0.0,NNE,0.8,Dongsi,Urban,2013-09-20 02:00:00,4,0,Autumn,Moderately Polluted
39939,2013,9,20,3,161.0,129.0,1.0,63.0,1600.0,5.0,19.2,1010.6,19.0,0.0,N,1.2,Dongsi,Urban,2013-09-20 03:00:00,4,0,Autumn,Heavily Polluted
39940,2013,9,20,4,145.0,118.0,1.0,64.0,1600.0,18.0,18.0,1011.0,17.8,0.0,NE,1.2,Dongsi,Urban,2013-09-20 04:00:00,4,0,Autumn,Moderately Polluted
39941,2013,9,20,5,110.0,37.0,1.0,50.0,1600.0,19.0,18.8,1012.1,17.1,0.0,N,2.1,Dongsi,Urban,2013-09-20 05:00:00,4,0,Autumn,Lightly Polluted
39942,2013,9,20,6,92.0,29.0,1.0,49.0,1399.0,20.0,18.8,1013.0,16.4,0.0,N,2.2,Dongsi,Urban,2013-09-20 06:00:00,4,0,Autumn,Lightly Polluted
39943,2013,9,20,7,71.0,71.0,1.0,38.0,1100.0,29.0,21.3,1013.0,16.3,0.0,NNE,2.0,Dongsi,Urban,2013-09-20 07:00:00,4,0,Autumn,Moderate
39944,2013,9,20,8,56.0,32.0,1.0,43.0,1000.0,25.0,23.3,1013.2,15.4,0.0,NE,2.2,Dongsi,Urban,2013-09-20 08:00:00,4,0,Autumn,Moderate
39945,2013,9,20,9,35.0,35.0,1.0,33.0,700.0,42.0,24.6,1013.2,11.2,0.0,NNE,2.7,Dongsi,Urban,2013-09-20 09:00:00,4,0,Autumn,Good
39946,2013,9,20,10,6.0,13.0,1.0,20.0,500.0,63.0,26.0,1012.4,9.3,0.0,NE,3.2,Dongsi,Urban,2013-09-20 10:00:00,4,0,Autumn,Good
39947,2013,9,20,11,20.0,13.0,1.0,18.0,500.0,76.0,26.7,1011.9,8.6,0.0,NE,3.1,Dongsi,Urban,2013-09-20 11:00:00,4,0,Autumn,Good
39948,2013,9,20,12,12.0,12.0,1.0,14.0,400.0,90.0,26.8,1010.9,7.8,0.0,NE,1.8,Dongsi,Urban,2013-09-20 12:00:00,4,0,Autumn,Good
39949,2013,9,20,13,3.0,6.0,1.0,11.0,300.0,97.0,27.3,1010.4,8.2,0.0,ENE,1.7,Dongsi,Urban,2013-09-20 13:00:00,4,0,Autumn,Good
39950,2013,9,20,14,3.0,6.0,1.0,11.0,300.0,97.0,26.9,1010.1,8.3,0.0,ESE,1.8,Dongsi,Urban,2013-09-20 14:00:00,4,0,Autumn,Good
39951,2013,9,20,15,3.0,6.0,1.0,14.0,300.0,98.0,26.8,1009.7,8.7,0.0,E,1.2,Dongsi,Urban,2013-09-20 15:00:00,4,0,Autumn,Good
39952,2013,9,20,16,3.0,6.0,1.0,15.0,400.0,105.0,25.2,1009.9,16.3,0.0,E,0.7,Dongsi,Urban,2013-09-20 16:00:00,4,0,Autumn,Good
39953,2013,9,20,17,7.0,25.0,1.0,28.0,400.0,96.0,23.0,1010.2,17.9,0.0,WSW,0.7,Dongsi,Urban,2013-09-20 17:00:00,4,0,Autumn,Good
39954,2013,9,20,18,8.0,26.0,1.0,28.0,700.0,69.0,21.6,1010.5,17.2,0.0,NNE,0.5,Dongsi,Urban,2013-09-20 18:00:00,4,0,Autumn,Good
39955,2013,9,20,19,34.0,75.0,1.0,59.0,700.0,77.0,20.9,1011.2,18.3,0.0,N,0.0,Dongsi,Urban,2013-09-20 19:00:00,4,0,Autumn,Good
39956,2013,9,20,20,34.0,75.0,1.0,59.0,700.0,77.0,20.5,1011.2,18.1,0.0,SE,0.6,Dongsi,Urban,2013-09-20 20:00:00,4,0,Autumn,Good
39957,2013,9,20,21,52.0,90.0,1.0,112.0,1100.0,32.0,20.4,1011.3,17.8,0.0,W,0.6,Dongsi,Urban,2013-09-20 21:00:00,4,0,Autumn,Moderate
39958,2013,9,20,22,68.0,121.0,1.0,143.0,1400.0,6.0,20.3,1011.4,18.2,0.0,ENE,1.3,Dongsi,Urban,2013-09-20 22:00:00,4,0,Autumn,Moderate
39959,2013,9,20,23,76.0,161.0,1.0,142.0,1700.0,7.0,20.6,1011.4,17.6,0.0,ENE,0.0,Dongsi,Urban,2013-09-20 23:00:00,4,0,Autumn,Lightly Polluted
39960,2013,9,21,0,87.0,187.0,1.0,114.0,2000.0,6.0,19.8,1011.5,17.8,0.0,NNE,1.1,Dongsi,Urban,2013-09-21 00:00:00,5,1,Autumn,Lightly Polluted
39961,2013,9,21,1,67.0,146.0,1.0,88.0,1400.0,3.0,20.0,1011.1,17.6,0.0,ESE,1.4,Dongsi,Urban,2013-09-21 01:00:00,5,1,Autumn,Moderate
39962,2013,9,21,2,70.0,149.0,1.0,85.0,1300.0,1.0,20.1,1011.3,17.7,0.0,NNE,1.4,Dongsi,Urban,2013-09-21 02:00:00,5,1,Autumn,Moderate
39963,2013,9,21,3,74.0,162.0,1.0,88.0,1400.0,2.0,19.6,1011.7,16.6,0.0,ESE,1.1,Dongsi,Urban,2013-09-21 03:00:00,5,1,Autumn,Moderate
39964,2013,9,21,4,55.0,89.0,1.0,75.0,1000.0,1.0,19.1,1011.8,16.9,0.0,SE,0.7,Dongsi,Urban,2013-09-21 04:00:00,5,1,Autumn,Moderate
39965,2013,9,21,5,44.0,79.0,1.0,66.0,900.0,1.0,18.2,1012.0,16.9,0.0,ESE,0.7,Dongsi,Urban,2013-09-21 05:00:00,5,1,Autumn,Moderate
39966,2013,9,21,6,29.0,56.0,1.0,52.0,700.0,1.0,18.5,1012.5,17.2,0.0,NW,0.7,Dongsi,Urban,2013-09-21 06:00:00,5,1,Autumn,Good
39967,2013,9,21,7,35.0,75.0,1.0,51.0,800.0,1.0,20.9,1012.5,16.5,0.0,NE,1.3,Dongsi,Urban,2013-09-21 07:00:00,5,1,Autumn,Good
39968,2013,9,21,8,38.0,66.0,1.0,52.0,800.0,5.0,22.0,1012.7,16.9,0.0,NNW,1.7,Dongsi,Urban,2013-09-21 08:00:00,5,1,Autumn,Moderate
39969,2013,9,21,9,37.0,58.0,1.0,44.0,700.0,19.0,23.5,1012.8,17.0,0.0,NE,1.3,Dongsi,Urban,2013-09-21 09:00:00,5,1,Autumn,Moderate
39970,2013,9,21,10,47.0,105.0,1.0,62.0,800.0,21.0,25.4,1012.5,15.4,0.0,SSE,0.7,Dongsi,Urban,2013-09-21 10:00:00,5,1,Autumn,Moderate
39971,2013,9,21,11,53.0,92.0,1.0,65.0,900.0,44.0,27.0,1011.8,14.7,0.0,SE,1.5,Dongsi,Urban,2013-09-21 11:00:00,5,1,Autumn,Moderate
39972,2013,9,21,12,68.0,98.0,1.0,77.0,1100.0,71.0,28.4,1011.2,14.2,0.0,S,1.8,Dongsi,Urban,2013-09-21 12:00:00,5,1,Autumn,Moderate
39973,2013,9,21,13,52.0,55.0,1.0,56.0,900.0,125.0,28.4,1010.5,13.1,0.0,S,1.2,Dongsi,Urban,2013-09-21 13:00:00,5,1,Autumn,Moderate
39974,2013,9,21,14,55.0,62.0,1.0,41.0,700.0,169.0,28.8,1010.3,12.2,0.0,SSW,2.4,Dongsi,Urban,2013-09-21 14:00:00,5,1,Autumn,Moderate
39975,2013,9,21,15,61.0,65.0,1.0,25.0,700.0,205.0,28.6,1010.1,11.2,0.0,SSW,2.7,Dongsi,Urban,2013-09-21 15:00:00,5,1,Autumn,Moderate
39976,2013,9,21,16,41.0,65.0,1.0,11.0,600.0,182.0,27.7,1010.2,11.7,0.0,SSE,2.3,Dongsi,Urban,2013-09-21 16:00:00,5,1,Autumn,Moderate
39977,2013,9,21,17,41.0,55.0,1.0,11.0,600.0,182.0,26.2,1010.3,15.3,0.0,SSW,2.4,Dongsi,Urban,2013-09-21 17:00:00,5,1,Autumn,Moderate
39978,2013,9,21,18,57.0,114.0,1.0,24.0,1400.0,192.0,24.6,1010.8,15.2,0.0,SW,3.7,Dongsi,Urban,2013-09-21 18:00:00,5,1,Autumn,Moderate
39979,2013,9,21,19,76.0,117.0,9.0,35.0,1600.0,147.0,23.0,1011.6,12.0,0.0,WSW,2.4,Dongsi,Urban,2013-09-21 19:00:00,5,1,Autumn,Lightly Polluted
39980,2013,9,21,20,76.0,117.0,9.0,35.0,1600.0,147.0,22.1,1012.0,11.8,0.0,WSW,1.9,Dongsi,Urban,2013-09-21 20:00:00,5,1,Autumn,Lightly Polluted
39981,2013,9,21,21,33.0,34.0,1.0,37.0,800.0,69.0,21.7,1011.8,12.5,0.0,WSW,1.6,Dongsi,Urban,2013-09-21 21:00:00,5,1,Autumn,Good
39982,2013,9,21,22,33.0,34.0,1.0,37.0,800.0,69.0,21.2,1011.6,12.3,0.0,W,1.3,Dongsi,Urban,2013-09-21 22:00:00,5,1,Autumn,Good
39983,2013,9,21,23,34.0,42.0,1.0,43.0,800.0,54.0,20.0,1011.6,13.7,0.0,WSW,0.4,Dongsi,Urban,2013-09-21 23:00:00,5,1,Autumn,Good
39984,2013,9,22,0,31.0,47.0,1.0,46.0,700.0,48.0,20.1,1011.8,13.5,0.0,W,1.0,Dongsi,Urban,2013-09-22 00:00:00,6,1,Autumn,Good
39985,2013,9,22,1,36.0,68.0,1.0,56.0,700.0,35.0,20.1,1011.6,15.5,0.0,NE,0.5,Dongsi,Urban,2013-09-22 01:00:00,6,1,Autumn,Moderate
39986,2013,9,22,2,34.0,57.0,1.0,50.0,700.0,36.0,19.8,1011.7,16.2,0.0,E,1.0,Dongsi,Urban,2013-09-22 02:00:00,6,1,Autumn,Good
39987,2013,9,22,3,33.0,53.0,1.0,52.0,700.0,30.0,19.8,1011.6,17.0,0.0,NE,1.4,Dongsi,Urban,2013-09-22 03:00:00,6,1,Autumn,Good
39988,2013,9,22,4,33.0,40.0,1.0,38.0,700.0,42.0,19.5,1011.7,17.1,0.0,ENE,0.6,Dongsi,Urban,2013-09-22 04:00:00,6,1,Autumn,Good
39989,2013,9,22,5,44.0,99.0,1.0,76.0,900.0,10.0,19.5,1011.7,17.8,0.1,NNE,1.0,Dongsi,Urban,2013-09-22 05:00:00,6,1,Autumn,Moderate
39990,2013,9,22,6,62.0,176.0,1.0,91.0,1300.0,1.0,19.1,1012.1,17.9,0.1,ENE,2.0,Dongsi,Urban,2013-09-22 06:00:00,6,1,Autumn,Moderate
39991,2013,9,22,7,66.0,150.0,1.0,88.0,1400.0,2.0,19.3,1012.2,18.1,0.0,E,1.0,Dongsi,Urban,2013-09-22 07:00:00,6,1,Autumn,Moderate
39992,2013,9,22,8,65.0,93.0,1.0,90.0,1300.0,3.0,20.0,1012.5,18.3,0.0,E,1.4,Dongsi,Urban,2013-09-22 08:00:00,6,1,Autumn,Moderate
39993,2013,9,22,9,65.0,121.0,1.0,88.0,1600.0,5.0,20.5,1012.3,17.9,0.0,NE,1.8,Dongsi,Urban,2013-09-22 09:00:00,6,1,Autumn,Moderate
39994,2013,9,22,10,82.0,146.0,1.0,84.0,1800.0,5.0,21.6,1011.8,17.6,0.0,ENE,1.1,Dongsi,Urban,2013-09-22 10:00:00,6,1,Autumn,Lightly Polluted
39995,2013,9,22,11,78.0,111.0,1.0,96.0,1400.0,10.0,21.8,1011.6,18.0,0.0,ENE,1.0,Dongsi,Urban,2013-09-22 11:00:00,6,1,Autumn,Lightly Polluted
39996,2013,9,22,12,78.0,111.0,1.0,96.0,1400.0,10.0,21.9,1011.1,18.1,0.0,NE,1.6,Dongsi,Urban,2013-09-22 12:00:00,6,1,Autumn,Lightly Polluted
39997,2013,9,22,13,82.0,93.0,1.0,94.0,1300.0,15.0,21.8,1010.5,17.4,0.0,ENE,1.0,Dongsi,Urban,2013-09-22 13:00:00,6,1,Autumn,Lightly Polluted
39998,2013,9,22,14,84.0,109.0,1.0,91.0,1200.0,24.0,22.7,1009.8,17.2,0.0,ENE,1.6,Dongsi,Urban,2013-09-22 14:00:00,6,1,Autumn,Lightly Polluted
39999,2013,9,22,15,96.0,134.0,1.0,96.0,1400.0,25.0,22.6,1010.1,17.1,0.0,NE,0.8,Dongsi,Urban,2013-09-22 15:00:00,6,1,Autumn,Lightly Polluted
40000,2013,9,22,16,108.0,140.0,1.0,115.0,1500.0,13.0,22.5,1010.2,17.8,0.0,NNW,1.0,Dongsi,Urban,2013-09-22 16:00:00,6,1,Autumn,Lightly Polluted
40001,2013,9,22,17,106.0,131.0,1.0,121.0,1500.0,9.0,22.1,1010.1,18.1,0.0,NE,0.9,Dongsi,Urban,2013-09-22 17:00:00,6,1,Autumn,Lightly Polluted
40002,2013,9,22,18,80.0,81.0,1.0,103.0,1300.0,15.0,21.7,1010.2,18.7,0.0,ENE,1.0,Dongsi,Urban,2013-09-22 18:00:00,6,1,Autumn,Lightly Polluted
40003,2013,9,22,19,80.0,81.0,1.0,103.0,1300.0,15.0,20.7,1010.6,18.8,0.0,N,0.7,Dongsi,Urban,2013-09-22 19:00:00,6,1,Autumn,Lightly Polluted
40004,2013,9,22,20,81.0,95.0,1.0,106.0,1400.0,6.0,20.9,1010.8,18.8,0.0,ENE,0.8,Dongsi,Urban,2013-09-22 20:00:00,6,1,Autumn,Lightly Polluted
40005,2013,9,22,21,75.0,80.0,1.0,106.0,1500.0,4.0,20.8,1010.5,18.7,0.0,ENE,0.7,Dongsi,Urban,2013-09-22 21:00:00,6,1,Autumn,Moderate
40006,2013,9,22,22,56.0,78.0,1.0,108.0,1500.0,4.0,20.6,1010.0,18.9,0.0,E,1.2,Dongsi,Urban,2013-09-22 22:00:00,6,1,Autumn,Moderate
40007,2013,9,22,23,120.0,201.0,1.0,106.0,2800.0,5.0,20.5,1010.1,19.2,0.0,SE,0.7,Dongsi,Urban,2013-09-22 23:00:00,6,1,Autumn,Moderately Polluted
40008,2013,9,23,0,137.0,195.0,1.0,104.0,3200.0,5.0,20.5,1009.7,19.3,0.0,SE,0.6,Dongsi,Urban,2013-09-23 00:00:00,0,0,Autumn,Moderately Polluted
40009,2013,9,23,1,136.0,169.0,1.0,101.0,3100.0,5.0,20.5,1009.7,19.3,0.0,NNE,0.7,Dongsi,Urban,2013-09-23 01:00:00,0,0,Autumn,Moderately Polluted
40010,2013,9,23,2,127.0,156.0,17.0,99.0,3000.0,3.0,20.1,1009.5,19.4,3.3,ENE,0.4,Dongsi,Urban,2013-09-23 02:00:00,0,0,Autumn,Moderately Polluted
40011,2013,9,23,3,109.0,120.0,10.0,90.0,1500.0,3.0,18.9,1010.4,18.2,2.2,NW,2.3,Dongsi,Urban,2013-09-23 03:00:00,0,0,Autumn,Lightly Polluted
40012,2013,9,23,4,98.0,120.0,6.0,90.0,1600.0,4.0,18.3,1010.5,14.6,1.6,NW,5.8,Dongsi,Urban,2013-09-23 04:00:00,0,0,Autumn,Lightly Polluted
40013,2013,9,23,5,84.0,27.0,7.0,42.0,1700.0,16.0,17.4,1012.3,12.9,0.1,NW,5.5,Dongsi,Urban,2013-09-23 05:00:00,0,0,Autumn,Lightly Polluted
40014,2013,9,23,6,16.0,16.0,6.0,11.0,500.0,39.0,16.5,1012.8,7.4,0.1,NW,6.2,Dongsi,Urban,2013-09-23 06:00:00,0,0,Autumn,Good
40015,2013,9,23,7,12.0,12.0,4.0,14.0,400.0,37.0,17.2,1013.7,4.8,0.0,NW,2.1,Dongsi,Urban,2013-09-23 07:00:00,0,0,Autumn,Good
40016,2013,9,23,8,3.0,3.0,3.0,15.0,300.0,38.0,16.7,1014.6,5.9,0.2,NNW,2.9,Dongsi,Urban,2013-09-23 08:00:00,0,0,Autumn,Good
40017,2013,9,23,9,7.0,7.0,3.0,28.0,400.0,25.0,16.6,1014.9,5.2,0.1,NNW,3.7,Dongsi,Urban,2013-09-23 09:00:00,0,0,Autumn,Good
40018,2013,9,23,10,7.0,7.0,5.0,33.0,400.0,18.0,16.9,1015.3,5.5,0.1,NNW,3.9,Dongsi,Urban,2013-09-23 10:00:00,0,0,Autumn,Good
40019,2013,9,23,11,7.0,10.0,5.0,32.0,400.0,18.0,16.0,1015.5,6.7,0.1,NW,3.5,Dongsi,Urban,2013-09-23 11:00:00,0,0,Autumn,Good
40020,2013,9,23,12,4.0,10.0,5.0,25.0,400.0,17.7786,16.4,1015.3,5.9,0.3,NNW,3.3,Dongsi,Urban,2013-09-23 12:00:00,0,0,Autumn,Good
40021,2013,9,23,13,3.0,6.0,6.0,21.0,400.0,16.0,17.4,1015.1,5.7,0.0,NW,3.1,Dongsi,Urban,2013-09-23 13:00:00,0,0,Autumn,Good
40022,2013,9,23,14,7.0,7.0,9.0,19.0,400.0,18.0,17.6,1015.0,3.8,0.0,N,3.1,Dongsi,Urban,2013-09-23 14:00:00,0,0,Autumn,Good
40023,2013,9,23,15,6.0,11.0,10.0,19.0,400.0,18.0,17.7,1015.4,3.2,0.0,NNW,2.8,Dongsi,Urban,2013-09-23 15:00:00,0,0,Autumn,Good
40024,2013,9,23,16,7.0,16.0,8.0,21.0,300.0,18.0,17.5,1016.1,2.6,0.0,NNW,2.5,Dongsi,Urban,2013-09-23 16:00:00,0,0,Autumn,Good
40025,2013,9,23,17,7.0,20.0,8.0,26.0,400.0,14.0,17.2,1016.7,2.7,0.0,NNW,1.4,Dongsi,Urban,2013-09-23 17:00:00,0,0,Autumn,Good
40026,2013,9,23,18,7.0,29.0,8.0,34.0,500.0,8.0,16.8,1017.1,3.1,0.0,NNE,1.6,Dongsi,Urban,2013-09-23 18:00:00,0,0,Autumn,Good
40027,2013,9,23,19,15.0,28.0,4.0,43.0,600.0,2.0,14.0,1017.8,6.4,0.0,NNE,0.5,Dongsi,Urban,2013-09-23 19:00:00,0,0,Autumn,Good
40028,2013,9,23,20,15.0,28.0,4.0,43.0,600.0,2.0,11.6,1017.9,9.7,0.0,NE,1.0,Dongsi,Urban,2013-09-23 20:00:00,0,0,Autumn,Good
40029,2013,9,23,21,26.0,51.0,1.0,46.0,900.0,3.0,11.3,1018.1,9.4,0.0,NNE,1.1,Dongsi,Urban,2013-09-23 21:00:00,0,0,Autumn,Good
40030,2013,9,23,22,26.0,50.0,1.0,45.0,900.0,3.0,10.8,1018.3,8.7,0.0,NE,0.9,Dongsi,Urban,2013-09-23 22:00:00,0,0,Autumn,Good
40031,2013,9,23,23,24.0,44.0,1.0,45.0,1000.0,2.0,9.7,1018.2,8.3,0.0,WNW,0.6,Dongsi,Urban,2013-09-23 23:00:00,0,0,Autumn,Good
40032,2013,9,24,0,40.0,57.0,3.0,44.0,1100.0,3.0,9.4,1018.5,8.6,0.0,NNW,1.0,Dongsi,Urban,2013-09-24 00:00:00,1,0,Autumn,Moderate
40033,2013,9,24,1,23.0,36.0,3.0,42.0,800.0,1.0,9.2,1018.6,8.4,0.0,E,1.0,Dongsi,Urban,2013-09-24 01:00:00,1,0,Autumn,Good
40034,2013,9,24,2,12.0,37.0,2.0,43.0,500.0,1.0,8.5,1018.5,7.7,0.0,ESE,0.7,Dongsi,Urban,2013-09-24 02:00:00,1,0,Autumn,Good
40035,2013,9,24,3,12.0,4.0,2.0,45.0,400.0,1.0,9.1,1018.8,6.7,0.0,NNE,0.9,Dongsi,Urban,2013-09-24 03:00:00,1,0,Autumn,Good
